047	00011	cabinet	1690836
047	00012	shelf	1481374
047	00013	shelf	1433736
047	00015	bag	1960892
047	00016	shelf	395688
047	00017	display	1465896
047	00018	display	1620636
047	00019	bin	740030
047	00020	box	1748904
047	00021	box	1821115
047	00022	box	2012936
047	00023	bin	628556
047	00025	display	839119
047	00026	box	622577
049	00000	bed	1751497
049	00002	table	927235
049	00003	chair	1095956
049	00004	chair	1352430
049	00005	desk	989737
049	00006	cabinet	1954309
049	00007	bin	1960464
049	00009	display	761532
049	00012	shelf	1907226
049	00015	pillow	187593
scene0015_00	00016	chair	6
054	00000	shelf	1937772
054	00001	desk	2009060
054	00002	desk	2455851
054	00003	desk	1211073
054	00004	desk	1004478
054	00006	chair	1063528
054	00007	chair	2573565
054	00008	table	2707751
054	00009	chair	2689951
054	00010	shelf	822900
054	00011	desk	1106403
054	00012	chair	3194884
054	00013	chair	1973300
054	00014	chair	3198750
054	00016	chair	1157022
054	00017	chair	2674732
054	00018	chair	1240239
054	00019	box	3179566
054	00025	display	890861
054	00026	bag	1981594
054	00028	display	1913801
054	00032	display	2426427
054	00036	display	871853
054	00050	box	1753004
scene0016_00	00009	pillow	14
scene0016_00	00012	pillow	15
057	00002	desk	499727
057	00003	desk	113102
057	00005	chair	574691
057	00007	chair	259929
057	00011	display	536281
057	00012	bin	645956
057	00013	display	509336
057	00014	display	87013
057	00015	display	483912
057	00016	display	59005
065	00001	table	1539616
065	00002	cabinet	1576027
065	00004	cabinet	1249008
065	00006	chair	1249074
065	00007	chair	1639774
065	00008	display	989018
065	00009	chair	649059
065	00011	chair	377132
065	00013	bin	1691285
065	00014	sink	1559136
065	00015	bin	1759299
scene0017_00	00006	door	13
scene0017_00	00014	chair	5
scene0017_00	00015	bin	24
scene0017_00	00016	display	18
071	00002	table	859609
071	00003	table	117872
071	00006	display	27069
071	00007	display	18911
073	00001	door	445
073	00003	table	287
073	00005	chair	262
073	00006	shelf	356
073	00008	box	263
073	00010	display	361
073	00013	chair	467
073	00014	bag	443
073	00016	display	413
scene0018_00	00006	cabinet	11
scene0018_00	00009	bin	4
scene0018_00	00013	bin	9
074	00001	door	501
074	00002	table	261
074	00003	shelf	889
074	00004	shelf	366
074	00005	box	1249573
074	00006	shelf	717470
074	00007	shelf	598624
074	00008	chair	269
074	00009	chair	716
074	00012	box	858
074	00016	box	1274662
074	00018	box	881
074	00019	box	707
074	00020	box	1340179
074	00021	box	429
074	00025	display	472
074	00029	box	506
scene0019_00	00008	door	12
076	00001	sofa	2172405
076	00002	shelf	2934800
076	00003	table	3682830
076	00004	sofa	4862749
076	00005	door	2634931
076	00006	desk	4843584
076	00008	desk	303279
076	00009	desk	1108277
076	00010	cabinet	270353
076	00012	chair	578517
076	00013	chair	1367306
076	00014	chair	4277172
076	00015	desk	3383951
076	00016	chair	3665968
076	00017	chair	958638
076	00018	chair	906757
076	00019	chair	3841354
076	00020	chair	659162
076	00021	chair	3868829
076	00022	chair	3591474
076	00023	chair	3827640
076	00025	chair	1121434
076	00026	table	4003374
076	00027	table	3999602
076	00028	chair	3670280
076	00029	chair	4365631
076	00031	chair	1436982
076	00032	table	4778833
076	00033	shelf	1872995
076	00034	chair	3665881
076	00035	table	2258373
076	00036	desk	3717792
076	00037	chair	3589634
076	00038	display	3392201
076	00039	display	3411439
076	00040	display	3301121
076	00041	display	613022
076	00042	display	1332176
076	00043	display	648760
076	00045	bin	1128808
scene0020_00	00002	shelf	20
scene0020_00	00008	shelf	21
080	00002	desk	550
080	00003	sofa	1428300
080	00004	desk	525
080	00005	chair	521
080	00006	chair	377
080	00007	chair	333
080	00009	display	658
080	00013	bin	515
080	00015	bag	466
080	00016	bin	463
080	00018	display	556
082	00005	desk	588
082	00006	door	284
082	00007	cabinet	331
082	00008	cabinet	1345532
082	00009	chair	468
082	00011	chair	292
082	00013	shelf	370
082	00014	chair	448
082	00015	display	587
082	00016	table	634
082	00018	box	294
082	00020	bag	275
082	00024	box	247916
082	00026	box	250123
scene0021_00	00002	sofa	3
scene0021_00	00003	sofa	4
scene0021_00	00004	sofa	5
scene0021_00	00006	pillow	7
scene0021_00	00007	sofa	6
084	00000	desk	930616
084	00001	desk	1387406
084	00002	cabinet	665836
084	00003	cabinet	268320
084	00004	chair	1842292
084	00006	chair	641307
084	00008	chair	1184848
084	00009	box	533860
084	00011	box	401613
084	00012	bag	983485
087	00000	table	1923114
087	00001	chair	1845118
087	00002	box	2427648
087	00003	chair	523502
087	00004	chair	2030820
087	00005	cabinet	2044341
087	00007	box	2515216
087	00008	box	2005619
087	00009	box	1866763
087	00011	chair	602539
087	00012	box	2470539
087	00015	box	1978320
087	00017	box	1788817
087	00018	bag	1373249
087	00028	box	630224
scene0022_00	00003	table	10
scene0022_00	00005	table	9
scene0022_00	00006	table	8
092	00008	bin	816381
093	00001	bed	17296
093	00004	shelf	10374
093	00006	chair	20532
093	00007	table	561768
093	00009	cabinet	46009
093	00012	table	1046
093	00014	bin	40871
093	00015	display	45105
093	00016	bin	45594
093	00018	box	16805
093	00019	bag	16789
093	00022	box	29065
093	00023	box	25093
093	00026	box	27875
093	00032	box	28478
109	00002	bed	5155
109	00004	door	3852
109	00005	desk	4917
109	00007	chair	8705
109	00008	bin	5587
109	00012	box	1500
109	00016	bin	5812
201	00001	cabinet	37059
201	00002	shelf	42339
201	00003	desk	301611
201	00004	cabinet	11156
201	00005	desk	33982
201	00006	desk	1241911
201	00007	display	40455
201	00008	display	32456
201	00009	chair	17651
201	00010	chair	41593
201	00012	shelf	1564340
201	00013	chair	64548
201	00014	chair	46302
201	00015	chair	36747
201	00016	shelf	1013837
201	00017	shelf	36651
201	00018	display	18179
201	00019	shelf	184261
201	00021	chair	2667
201	00022	shelf	51842
201	00023	shelf	42902
201	00025	shelf	126809
201	00026	display	1062299
202	00000	table	1803747
202	00002	bag	1944789
202	00003	chair	1326315
202	00004	chair	2028157
202	00005	chair	1337667
202	00006	chair	1991298
202	00007	chair	334485
202	00008	chair	870973
202	00009	chair	1885183
202	00010	chair	1364915
202	00011	chair	1238774
202	00012	chair	153062
202	00013	chair	1383581
202	00015	chair	899192
202	00016	chair	368664
202	00017	chair	237512
202	00020	chair	1002884
scene0024_00	00004	table	16
scene0024_00	00005	sofa	10
scene0024_00	00009	cabinet	15
scene0024_00	00010	chair	11
209	00001	cabinet	40711
209	00002	desk	53374
209	00003	chair	53791
209	00004	table	60113
209	00006	chair	10482
209	00008	display	57130
209	00010	shelf	28226
209	00013	bag	60990
209	00014	bin	25377
209	00015	display	19006
209	00017	bin	7416
209	00019	bag	41025
209	00022	box	51028
209	00025	display	57866
209	00026	box	8791
209	00029	box	30428
209	00032	box	7259
217	00001	shelf	31880
217	00003	table	32284
217	00004	shelf	40749
217	00007	table	1434280
217	00008	shelf	51797
217	00012	table	22726
217	00013	cabinet	2129547
217	00015	display	44053
225	00002	door	153525
225	00003	door	1329270
225	00004	cabinet	1045783
225	00005	cabinet	1284873
225	00007	cabinet	204459
225	00016	box	121021
scene0025_00	00004	door	8
scene0025_00	00005	sofa	4
scene0025_00	00006	sofa	5
scene0025_00	00007	shelf	12
scene0025_00	00015	display	1
scene0025_00	00016	display	2
scene0025_00	00017	pillow	3
227	00005	bed	841576
227	00006	desk	544251
227	00007	cabinet	193143
227	00008	chair	305482
227	00009	chair	458187
227	00011	pillow	273783
227	00012	bag	784928
234	00000	bed	441833
234	00001	shelf	1006690
234	00002	door	716505
234	00003	desk	164622
234	00004	desk	428428
234	00006	door	808683
234	00007	chair	133385
234	00008	box	481980
234	00012	bag	226618
237	00000	bed	598117
237	00002	shelf	126850
237	00003	door	1305878
237	00004	chair	1253175
237	00005	chair	895661
237	00006	desk	288011
237	00007	cabinet	1388072
237	00009	bin	396710
237	00010	bin	377902
237	00011	bag	1361778
237	00012	display	842604
237	00014	bag	1010818
scene0026_00	00008	door	9
scene0026_00	00009	sink	5
scene0026_00	00010	door	10
scene0026_00	00011	toilet	12
scene0026_00	00012	toilet	11
scene0026_00	00016	bin	18
scene0026_00	00017	sink	16
scene0026_00	00020	sink	17
240	00001	bed	476052
240	00002	door	883792
240	00006	shelf	297854
240	00008	table	808125
240	00009	bag	841781
240	00010	bin	1273883
240	00011	pillow	696231
246	00000	bed	831206
246	00001	door	1107814
246	00002	desk	1249977
246	00003	door	679739
246	00004	chair	858075
246	00005	shelf	191341
246	00006	chair	762699
246	00007	door	104147
246	00008	bin	929332
246	00010	table	431617
246	00011	chair	1291639
246	00012	box	1321411
246	00013	pillow	1236276
246	00014	bag	1075118
246	00015	bag	669997
246	00016	display	1209502
249	00000	bed	818466
249	00001	door	889447
249	00002	cabinet	156277
249	00003	table	480368
249	00004	shelf	483930
249	00005	chair	505618
scene0027_00	00002	sofa	2
251	00000	table	1489230
251	00001	shelf	1203948
251	00002	door	1613108
251	00003	box	836969
251	00004	door	99316
251	00005	door	961453
251	00006	chair	1486150
251	00007	box	468691
251	00008	box	380275
251	00010	box	386839
251	00011	chair	916521
251	00012	table	913412
251	00013	chair	346262
251	00014	bin	841282
251	00015	bag	768829
251	00017	chair	201993
251	00018	bag	205595
251	00019	chair	1381232
252	00000	bed	1251673
252	00002	cabinet	685925
252	00003	door	1273105
252	00004	table	262235
252	00005	table	1219777
252	00007	cabinet	1181474
252	00008	chair	318913
252	00011	bag	1258690
252	00013	bin	361520
252	00014	bin	1433657
260	00000	cabinet	611092
260	00003	cabinet	568970
260	00005	cabinet	1134359
260	00007	cabinet	508240
260	00008	cabinet	492356
260	00009	sink	1292569
260	00012	box	1734523
scene0028_00	00004	shelf	5
scene0028_00	00006	sofa	12
scene0028_00	00007	sofa	13
scene0028_00	00008	shelf	20
scene0028_00	00009	sofa	16
scene0028_00	00011	sofa	17
scene0028_00	00013	shelf	6
scene0028_00	00014	shelf	22
scene0028_00	00019	shelf	7
263	00000	sofa	1411477
263	00001	sofa	1976872
263	00004	door	1298927
263	00011	chair	314189
263	00012	shelf	1163703
263	00014	chair	260273
263	00015	display	236965
263	00019	pillow	1891258
263	00020	pillow	1879678
263	00022	pillow	1530192
263	00023	table	654428
263	00025	box	1081955
scene0029_00	00003	door	9
scene0029_00	00005	toilet	10
scene0029_00	00007	bin	7
265	00001	door	1180214
265	00003	cabinet	1222449
265	00004	bed	358734
265	00006	cabinet	1153038
265	00010	bin	1200490
265	00011	box	751202
265	00012	table	387654
265	00015	shelf	1473665
265	00020	display	641909
265	00024	bin	1436088
265	00028	box	714000
265	00030	bin	1510388
265	00035	box	152542
265	00038	box	1382618
265	00040	box	1402564
265	00042	box	1401885
270	00005	table	613921
270	00006	chair	427980
270	00007	bin	1171359
270	00012	bin	1324001
273	00000	bed	473241
273	00001	table	986526
273	00003	door	107842
273	00004	chair	1006480
273	00006	pillow	970577
273	00007	bin	838567
273	00010	bag	571055
276	00000	cabinet	925143
276	00002	door	767591
276	00004	door	237753
276	00005	shelf	1431264
276	00006	cabinet	265207
276	00007	box	520193
276	00008	cabinet	549249
276	00010	bin	1541973
scene0030_00	00001	shelf	20
scene0030_00	00008	sofa	56
scene0030_00	00009	door	57
scene0030_00	00014	shelf	22
scene0030_00	00020	chair	4
scene0030_00	00022	shelf	23
scene0030_00	00023	chair	5
scene0030_00	00027	chair	10
scene0030_00	00033	box	36
scene0030_00	00036	box	41
scene0030_00	00043	box	43
scene0030_00	00051	box	44
scene0030_00	00052	box	47
279	00004	cabinet	1879476
279	00005	door	1443816
279	00006	table	534980
279	00007	chair	425210
279	00008	chair	1137383
279	00011	box	1312423
279	00012	bin	1191545
286	00000	sofa	224114
286	00001	sofa	817503
286	00002	sofa	423116
286	00003	sofa	425309
286	00004	sofa	93674
286	00005	table	650556
286	00006	sofa	1034276
286	00008	sofa	442626
286	00009	sofa	490475
294	00001	sofa	585504
294	00002	sofa	1066411
294	00003	sofa	410971
294	00004	sofa	1511740
294	00005	table	1019585
308	00001	table	58697
308	00003	shelf	9802
308	00004	desk	8383
308	00005	table	47873
308	00006	shelf	44903
308	00008	table	55500
308	00011	chair	8713
308	00012	chair	15811
308	00013	chair	42308
308	00015	chair	45293
308	00017	chair	50906
scene0031_00	00005	sofa	8
scene0031_00	00007	sofa	7
scene0031_00	00008	sofa	9
scene0031_00	00009	sofa	13
scene0031_00	00011	sofa	10
scene0031_00	00012	sofa	11
scene0031_00	00014	sofa	12
522	00001	desk	222098
522	00005	chair	220834
522	00006	display	116797
scene0032_00	00002	bed	7
scene0032_00	00003	shelf	1
scene0032_00	00005	desk	4
scene0032_00	00006	door	8
609	00001	table	851437
609	00002	table	65825
609	00004	chair	1727992
609	00005	chair	862427
609	00006	chair	49032
609	00007	chair	640072
609	00008	chair	542960
609	00009	chair	396919
609	00010	chair	102388
609	00011	chair	771664
609	00012	chair	1012957
609	00014	chair	395257
609	00015	chair	612303
609	00016	chair	103815
609	00017	table	1812834
609	00018	chair	963907
609	00019	chair	1789827
609	00020	chair	596794
609	00021	chair	406427
613	00000	chair	413517
613	00001	chair	1080142
613	00002	chair	60995
613	00003	chair	761276
613	00004	chair	683043
613	00005	chair	178334
613	00007	chair	794389
613	00008	table	17231
613	00009	table	611998
613	00010	chair	91019
613	00011	table	29345
614	00001	shelf	272843
614	00002	table	447722
614	00004	chair	540324
614	00005	bag	564719
scene0033_00	00002	sofa	6
scene0033_00	00003	sofa	9
scene0033_00	00006	sofa	3
scene0033_00	00007	sofa	5
scene0033_00	00008	sofa	4
scene0033_00	00009	sofa	10
scene0033_00	00011	sofa	8
621	00001	chair	1210692
621	00002	table	1124399
621	00005	chair	1299575
621	00006	chair	1187089
621	00007	chair	1127396
621	00008	chair	153515
621	00009	chair	1095561
621	00010	chair	1016260
621	00011	chair	124981
621	00012	chair	1158169
621	00013	chair	1171865
scene0034_00	00006	cabinet	9
scene0034_00	00008	toilet	1
scene0034_00	00011	sink	13
623	00002	chair	680525
623	00003	table	2098304
623	00004	chair	574363
623	00005	chair	2832457
623	00006	chair	2119302
623	00008	box	331678
scene0035_00	00002	bed	2
scene0035_00	00005	desk	5
scene0035_00	00006	cabinet	8
scene0035_00	00008	table	10
700	00001	cabinet	1586275
700	00002	door	292231
700	00004	cabinet	1458330
700	00005	cabinet	130091
700	00006	bin	563149
700	00008	bin	1668206
700	00009	cabinet	1110954
700	00010	cabinet	1514297
700	00011	sink	1549018
700	00012	bag	1604875
scene0036_00	00002	sofa	3
scene0036_00	00003	sofa	2
scene0036_00	00005	bin	4
scene0037_00	00002	shelf	2
scene0037_00	00003	shelf	3
scene0038_00	00003	table	1
scene0038_00	00004	chair	6
scene0038_00	00005	chair	8
scene0038_00	00006	chair	9
scene0038_00	00009	chair	11
scene0038_00	00013	chair	17
scene0038_00	00016	chair	18
scene0039_00	00002	bed	9
scene0040_00	00002	shelf	13
scene0040_00	00003	desk	9
scene0040_00	00007	sofa	3
scene0040_00	00008	door	19
scene0040_00	00011	shelf	15
scene0040_00	00014	cabinet	20
scene0040_00	00016	display	2
scene0040_00	00017	display	1
scene0042_00	00005	door	2
scene0042_00	00006	sink	7
scene0042_00	00007	toilet	1
scene0043_00	00003	desk	6
scene0043_00	00005	chair	3
scene0043_00	00006	bin	7
scene0043_00	00007	bag	8
scene0044_00	00003	door	1
scene0046_00	00003	bed	5
scene0046_00	00004	cabinet	6
scene0046_00	00008	chair	3
scene0047_00	00004	cabinet	10
scene0047_00	00007	door	11
scene0047_00	00009	cabinet	2
scene0048_00	00004	chair	1
scene0049_00	00003	sofa	13
scene0049_00	00005	shelf	15
scene0049_00	00006	cabinet	24
scene0049_00	00007	sofa	18
scene0049_00	00010	pillow	20
scene0049_00	00013	pillow	19
scene0049_00	00014	pillow	21
scene0050_00	00003	sofa	16
scene0050_00	00007	desk	6
scene0050_00	00008	sofa	4
scene0050_00	00011	door	12
scene0050_00	00012	chair	5
scene0050_00	00013	door	11
scene0050_00	00014	shelf	21
scene0050_00	00017	bag	23
scene0050_00	00022	desk	25
scene0051_00	00005	shelf	9
scene0051_00	00006	cabinet	7
scene0051_00	00008	door	2
scene0051_00	00010	door	1
scene0051_00	00011	sink	12
scene0051_00	00012	toilet	3
scene0053_00	00001	sofa	8
scene0053_00	00003	sofa	9
scene0053_00	00005	table	10
scene0054_00	00003	shelf	40
scene0054_00	00004	sofa	42
scene0054_00	00005	shelf	37
scene0054_00	00007	door	17
scene0054_00	00010	door	19
scene0054_00	00011	shelf	41
scene0054_00	00012	door	20
scene0054_00	00014	shelf	38
scene0054_00	00019	door	22
scene0054_00	00028	sink	35
scene0054_00	00030	cabinet	24
scene0054_00	00032	chair	45
scene0054_00	00035	toilet	12
scene0054_00	00039	shelf	44
scene0054_00	00041	bag	48
scene0054_00	00046	table	53
scene0054_00	00049	bag	54
scene0054_00	00052	box	56
scene0055_00	00002	desk	7
scene0055_00	00006	bed	10
scene0056_00	00006	door	21
scene0056_00	00013	chair	5
